age,income,spending_score,purchase_amount,category,region,channel,purchase_date,converted,num_purchases,tenure_days,satisfaction_score
22.0,28036.140975009646,,212.6734931689881,Electronics,East,Store,2023-02-11,1,4,596,4.0
36.0,39668.46074570806,81.0,743.9280673103721,Food,West,Online,2023-03-15,1,2,1292,10.0
31.0,54498.95151811918,12.0,173.1267209191513,Toys,South,Online,2023-08-22,1,6,1686,7.0
43.0,17452.884558651604,93.0,48.66223789825346,Electronics,West,Online,2023-01-09,1,4,1989,2.0
21.0,89988.38047197433,32.0,32.28792425999299,Home,South,Online,2023-01-31,1,6,1385,5.0
42.0,11907.636130588488,56.0,110.60621287186868,Home,North,Store,2023-04-06,1,3,1460,6.0
62.0,23088.666054546728,24.0,70.52541755169933,Electronics,South,Catalog,2023-09-15,0,7,1757,4.0
59.0,59670.798611165425,13.0,299.6379144759139,Clothing,South,Online,2023-10-07,1,3,551,1.0
42.0,83462.34506604073,20.0,584.3024488490335,Electronics,South,Online,2023-08-17,1,5,1042,
35.0,11811.146259864354,79.0,237.37744903649062,Clothing,West,Online,2023-09-02,1,4,320,3.0
57.0,301350.5344208731,56.0,136.3067471456606,Electronics,North,Online,2023-07-17,1,5,675,9.0
25.0,17712.161082832008,53.0,129.99141041985868,Clothing,West,Store,2023-08-20,1,2,1654,2.0
,12711.39377614024,,159.34689946689232,Clothing,East,Store,2023-10-26,1,6,1020,5.0
57.0,54294.15804134535,54.0,46.52823662640102,Sports,North,Online,2023-02-20,1,3,796,7.0
31.0,27484.163282485664,34.0,271.0396884787908,Sports,South,Store,2023-08-05,0,3,211,2.0
49.0,24420.009824253644,28.0,50.359274834166904,Sports,South,Store,2023-06-23,0,3,763,1.0
68.0,58484.39503259099,,453.1253595919598,Food,South,Online,2023-03-16,1,5,1433,7.0
55.0,10701.75951577514,2.0,103.2086714842936,Clothing,East,Store,2023-04-09,0,7,1772,5.0
50.0,9304.86331933673,94.0,340.6341749890179,Clothing,East,Online,2023-01-01,1,4,1035,7.0
40.0,22517.798228868072,,34.012587756022526,Clothing,South,Store,2023-05-04,0,6,864,1.0
32.0,86018.82026313858,51.0,338.24132322925266,Food,South,Online,2023-04-27,1,4,111,6.0
50.0,23312.751517205772,47.0,579.7096470483554,Books,East,Online,2023-12-09,0,8,661,6.0
42.0,130525.6903934694,,41.199352530362354,Clothing,West,Store,2023-07-14,1,10,1877,7.0
34.0,94922.09760214787,84.0,132.4885717210183,Food,North,Store,2023-08-21,1,4,1390,
50.0,45540.48309034752,92.0,207.44912712326436,Home,North,Store,2023-05-09,1,7,89,9.0
64.0,47656.72762647848,84.0,217.86331268634356,Sports,East,Online,2023-03-04,1,5,811,10.0
72.0,45506.119937428615,75.0,105.68330314014737,Clothing,East,Store,2023-08-24,1,9,1739,5.0
19.0,41265.17417658583,74.0,88.60290823683475,Clothing,West,Online,2023-11-28,1,4,813,4.0
31.0,27092.348992794472,61.0,191.1890914526297,Books,South,Store,2023-08-18,1,10,1424,5.0
70.0,29728.151370031286,23.0,211.14686364418958,Electronics,East,Store,2023-07-09,0,3,1336,
,15429.428010761538,37.0,79.2490231752832,Food,West,Online,2023-07-08,0,4,1800,5.0
57.0,6197.899780514828,41.0,65.03711071878672,Sports,East,Online,2023-06-17,0,3,450,9.0
68.0,87838.61483405333,52.0,498.38642093958094,Books,South,Store,2023-04-05,1,4,1022,7.0
56.0,41184.06750196511,83.0,165.28458663878908,Electronics,East,Store,2023-06-06,1,8,1114,2.0
68.0,36496.40656672864,82.0,15.306774099292898,Clothing,South,Catalog,2023-10-18,1,5,1939,
23.0,49949.07664330426,49.0,501.45358879927323,Clothing,West,Online,2023-12-14,1,2,1457,1.0
23.0,18718.76987683761,27.0,81.68390217570023,Food,North,Store,2023-12-07,0,9,822,2.0
20.0,16303.746863288581,6.0,158.6563151731774,Home,West,Store,2023-05-19,0,1,1231,2.0
24.0,28942.090842121175,74.0,215.91056675295164,Toys,North,Store,2023-07-10,1,6,599,5.0
,108497.10671772841,66.0,33.66021438042201,Food,West,Store,2023-02-25,1,2,619,9.0
25.0,14257.055375030326,24.0,111.18522368764286,Food,North,Online,2023-01-07,0,7,450,7.0
59.0,4439.724991041985,38.0,554.2268571301408,Clothing,West,Store,2023-02-20,0,6,162,5.0
,23929.783330207836,28.0,441.13872537955075,Electronics,South,Store,2023-02-08,0,5,851,10.0
32.0,90595.51006197053,28.0,111.01227192861019,Clothing,North,Online,2023-10-25,1,5,1858,4.0
64.0,9081.228688128649,66.0,303.63726804657506,Electronics,North,Online,2023-03-13,1,4,1383,6.0
46.0,14126.010834262426,61.0,346.3760217303659,Sports,South,Store,2023-09-13,1,3,1063,4.0
,44839.17115265605,46.0,329.1460070766826,Food,South,Online,2023-11-05,1,6,1318,10.0
69.0,283771.78733237647,69.0,47.1802122414847,Clothing,North,Online,2023-04-01,1,3,1899,7.0
47.0,12251.830889584688,75.0,765.9755653718752,Food,North,Store,2023-05-29,1,4,1342,3.0
,11878.112820747252,74.0,93.3314690973062,Electronics,North,Online,2023-01-30,1,6,1461,8.0
44.0,47617.64644111491,43.0,165.56052579875762,Electronics,East,Online,2023-05-03,1,8,1123,8.0
53.0,95200.41233260924,59.0,104.45111862540531,Sports,West,Store,2023-08-25,1,8,1560,3.0
,22042.353267494935,2.0,186.74818936974935,Books,South,Online,2023-10-07,0,5,1110,7.0
55.0,9925.720278887562,15.0,62.5355757022452,Electronics,South,Store,2023-05-05,0,5,567,
74.0,51379.74854921778,37.0,118.49574745479961,Home,West,Online,2023-05-14,1,3,708,5.0
50.0,59389.523505991994,71.0,178.17339024922376,Food,South,Store,2023-01-06,1,5,201,9.0
,150681.5730207127,20.0,505.04572930362923,Clothing,South,Online,2023-07-16,1,8,349,2.0
44.0,61424.108881436434,98.0,447.6127579318141,Home,North,Online,2023-07-09,1,5,1548,3.0
72.0,70435.51300839352,35.0,470.85633147929786,Clothing,South,Store,2023-10-18,1,3,461,4.0
50.0,29445.132194419362,34.0,353.7718597031874,Electronics,East,Online,2023-08-24,0,3,1248,2.0
21.0,256069.32145408966,86.0,940.748055538974,Electronics,East,Store,2023-03-20,1,5,1101,10.0
39.0,26409.69328232789,31.0,111.03651344585022,Electronics,North,Store,2023-02-04,0,5,1605,6.0
19.0,22258.123072327955,87.0,126.7519237296528,Electronics,North,Store,2023-10-31,1,4,203,
27.0,154447.87423713595,,121.63892876527488,Clothing,South,Online,2023-12-27,1,3,381,5.0
,11165.792883936156,68.0,139.61229241524032,Food,North,Store,2023-03-13,1,4,1015,8.0
27.0,8283.934306998883,24.0,35.29634044616252,Home,North,Online,2023-02-12,0,8,1824,
50.0,39960.45182692966,84.0,193.4000396949928,Clothing,West,Online,2023-10-18,1,6,427,1.0
71.0,36265.08752865437,39.0,243.72853012297657,Electronics,North,Online,2023-05-13,1,5,794,1.0
55.0,30263.256980909213,92.0,114.73133980991639,Electronics,East,Store,2023-10-14,1,3,752,10.0
30.0,80430.1034168967,54.0,25.601715550385247,Books,South,Catalog,2023-04-16,1,9,289,10.0
48.0,17560.986671088198,39.0,151.6280634793615,Electronics,North,Online,2023-06-08,0,5,1820,5.0
64.0,38228.38954965013,17.0,40.66196954432758,Sports,West,Catalog,2023-12-23,1,8,681,3.0
53.0,27225.66130568521,19.0,227.53659594567534,Clothing,South,Store,2023-01-08,0,3,1024,8.0
62.0,17801.27209814655,48.0,167.22022125710183,Books,South,Online,2023-09-19,0,3,1564,
41.0,34562.61663366055,35.0,184.4488384577495,Clothing,South,Store,2023-12-09,1,5,403,5.0
69.0,718313.7538292202,32.0,256.8266231647059,Electronics,West,Online,2023-03-21,1,3,1816,6.0
73.0,198085.59145462085,47.0,524.0482527707159,Food,East,Store,2023-02-13,1,7,1972,3.0
32.0,57730.16962624125,47.0,175.95164199183193,Food,West,Store,2023-06-26,1,5,1293,8.0
46.0,4872.351719886006,64.0,59.48729013296989,Home,West,Online,2023-03-05,1,1,672,8.0
25.0,35224.17556428899,46.0,264.97663409146185,Clothing,South,Catalog,2023-10-15,1,7,1056,6.0
22.0,37791.60370477975,35.0,163.65088128160173,Electronics,West,Online,2023-11-05,1,5,666,9.0
46.0,76800.55976100535,94.0,931.612547123856,Food,South,Store,2023-04-23,1,4,1796,3.0
64.0,42101.903902776656,17.0,85.38116634278025,Books,North,Online,2023-11-15,1,7,327,3.0
21.0,98960.01254568365,42.0,42.62609233308533,Toys,North,Store,2023-07-27,1,4,1302,8.0
,,29.0,198.21389213616956,Food,West,Store,2023-08-14,1,5,493,10.0
62.0,126378.72802593293,70.0,408.39133500628395,Electronics,East,Store,2023-11-29,1,6,1002,4.0
,255656.07340788445,17.0,7573.472461965839,Electronics,South,Online,2023-10-05,1,7,1200,10.0
44.0,40760.74536458335,81.0,4530.611414098656,Sports,West,Catalog,2023-10-14,1,2,185,1.0
48.0,70355.28811061596,14.0,31.43593119001102,Sports,West,Online,2023-10-07,1,7,1347,8.0
68.0,22976.90232928974,24.0,129.64012783624324,Books,East,Online,2023-01-03,0,7,146,8.0
68.0,19302.497261982408,57.0,42.76787585519972,Food,South,Online,2023-02-02,1,1,1557,5.0
53.0,21949.91004353834,50.0,115.88707349844421,Sports,West,Store,2023-11-03,0,9,1702,2.0
53.0,19942.88079657084,57.0,1767.3627492626258,Sports,East,Online,2023-08-02,1,3,1749,7.0
43.0,55163.10034350941,61.0,65.38472523511732,Food,South,Store,2023-01-30,1,8,139,4.0
60.0,8367.861008570993,39.0,145.1907879001477,Sports,North,Store,2023-01-25,0,5,942,8.0
44.0,10459.061166412768,55.0,83.02474284514174,Electronics,East,Store,2023-01-28,1,3,1700,10.0
22.0,161167.13222601343,96.0,54.4185041099927,Home,West,Online,2023-04-07,1,4,1509,6.0
37.0,20331.417387849913,36.0,891.3970956727042,Toys,North,Store,2023-03-28,0,6,642,
28.0,42617.1435023668,37.0,31.840613473923423,Electronics,South,Online,2023-01-26,1,3,1681,10.0
27.0,11033.406076159437,14.0,136.65865695676322,Home,East,Catalog,2023-04-30,0,5,1172,2.0
57.0,39155.62676091737,27.0,162.05944421465725,Clothing,North,Store,2023-07-20,1,5,745,5.0
,20430.714613920598,83.0,143.5882905659284,Sports,North,Store,2023-12-23,1,4,83,4.0
23.0,10399.660095513613,31.0,108.23352467145955,Home,West,Store,2023-12-19,0,1,569,3.0
25.0,105824.39517615286,73.0,745.7145728861759,Books,North,Online,2023-01-15,1,6,1437,
40.0,93531.40878005564,81.0,17.959492736164634,Home,West,Online,2023-11-01,1,6,1503,1.0
64.0,33326.76701772141,83.0,229.62596449232348,Clothing,South,Online,2023-09-11,1,4,269,6.0
43.0,80784.08248403085,44.0,240.08651378467485,Electronics,West,Online,2023-04-21,1,3,285,3.0
63.0,166480.61416486694,68.0,197.7472623192523,Sports,East,Catalog,2023-01-08,1,7,1209,
60.0,66387.27971308527,48.0,64.66086457541081,Clothing,North,Online,2023-12-07,1,4,54,9.0
29.0,53302.78134406674,57.0,495.2343454307026,Home,South,Catalog,2023-05-08,1,4,283,3.0
43.0,42580.843890276585,75.0,471.05752918357103,Electronics,West,Catalog,2023-07-05,1,4,1912,1.0
30.0,61059.12230535398,22.0,62.42159210179665,Books,West,Store,2023-01-14,1,5,128,3.0
,27142.729113585734,4.0,44.79592198193865,Clothing,West,Store,2023-08-18,0,5,748,9.0
35.0,29105.758048578176,81.0,36.92531530055335,Books,South,Online,2023-04-01,1,9,718,
42.0,52089.209771043155,72.0,185.9364896634141,Home,South,Online,2023-01-04,1,3,973,
50.0,24857.33362976039,,155.52119730270996,Electronics,East,Store,2023-06-01,0,4,409,
64.0,27101.931076518194,59.0,103.42969245429546,Food,South,Online,2023-08-07,1,1,1280,7.0
57.0,36320.926135224356,,1189.5344606585759,Books,West,Online,2023-03-17,1,2,972,7.0
60.0,91170.4436247726,11.0,93.58926012469391,Sports,South,Store,2023-10-11,1,10,603,4.0
29.0,14674.535579640487,31.0,179.02042216634044,Clothing,West,Catalog,2023-12-21,0,9,446,
61.0,66658.83014742845,11.0,122.20432496024351,Toys,East,Catalog,2023-08-04,1,5,521,9.0
53.0,68421.1406879875,56.0,1056.9239508363084,Clothing,East,Online,2023-06-08,1,7,199,2.0
65.0,68094.35578583207,38.0,20.294150450450704,Clothing,West,Catalog,2023-09-08,1,7,628,7.0
21.0,19045.81927485699,21.0,108.8629808115335,Home,South,Store,2023-03-08,0,4,568,
22.0,9375.495545152336,94.0,274.30907677845926,Electronics,South,Store,2023-08-10,1,6,259,8.0
73.0,56826.63256071794,10.0,118.82024111507772,Food,North,Online,2023-07-11,1,5,1945,10.0
54.0,42193.903701182586,26.0,40.27244071608753,Home,East,Store,2023-08-07,1,5,37,1.0
25.0,81105.11495233036,91.0,177.0791900453323,Home,East,Store,2023-01-17,1,6,219,2.0
59.0,20734.83754008442,8.0,29.331923452469226,Electronics,West,Store,2023-04-17,0,4,401,8.0
66.0,66708.9696921214,8.0,290.10265427176535,Food,North,Online,2023-08-15,1,4,963,7.0
45.0,84417.47338427416,60.0,98.17357456915926,Food,South,Store,2023-03-22,1,10,912,7.0
48.0,33649.45783851692,72.0,82.97406106819338,Food,West,Catalog,2023-09-24,1,5,1057,1.0
26.0,50693.0248206096,34.0,422.485938769039,Sports,South,Catalog,2023-06-15,1,12,1107,2.0
71.0,49294.76491320511,16.0,54.4223980996936,Electronics,South,Online,2023-12-23,1,3,1229,2.0
68.0,18822.803704466452,13.0,31.73859485956532,Home,South,Online,2023-08-22,0,7,482,3.0
46.0,55541.02866402732,87.0,59.71106881908077,Home,North,Online,2023-06-11,1,1,1965,3.0
31.0,132985.93805717953,76.0,1149.4061041346042,Home,East,Store,2023-06-24,1,8,1882,3.0
,36966.343688971305,91.0,54.39718561632485,Food,East,Store,2023-06-09,1,3,175,4.0
58.0,11285.342615848975,22.0,213.9031557515431,Clothing,South,Online,2023-12-29,0,7,1302,4.0
39.0,20956.80671131271,96.0,344.9340653761001,Clothing,North,Catalog,2023-07-04,1,4,1674,9.0
28.0,8746.915832387327,27.0,57.98881025920706,Home,South,Store,2023-06-23,0,10,970,3.0
40.0,101947.05646402601,64.0,58.06397973579136,Food,South,Online,2023-08-26,1,4,815,3.0
,66922.08003720366,2.0,177.7109999336577,Clothing,West,Online,2023-06-12,1,8,933,9.0
63.0,24316.358269650413,97.0,185.92106787871694,Food,North,Online,2023-08-26,1,8,1082,4.0
54.0,11679.05169307686,26.0,571.1301321059743,Sports,North,Store,2023-04-16,0,4,1202,6.0
38.0,18645.573170896925,92.0,68.77006686186348,Electronics,East,Online,2023-04-28,1,4,1540,10.0
43.0,21793.74819151812,83.0,101.77316740582978,Toys,East,Store,2023-08-20,1,3,851,5.0
63.0,39637.30816960806,69.0,2536.1345132786464,Electronics,South,Store,2023-03-17,1,3,1656,10.0
53.0,38584.55996632038,97.0,24.71412067585823,Food,West,Online,2023-01-05,1,4,1612,3.0
71.0,106207.0298771145,84.0,20.13202551934526,Food,West,Online,2023-08-06,1,4,1247,8.0
40.0,20864.32650569399,30.0,37.22419765419852,Electronics,West,Store,2023-10-09,0,2,865,
74.0,10866.606224589254,8.0,446.57417308195613,Books,South,Online,2023-11-29,0,8,973,8.0
18.0,14391.84808253124,38.0,95.74755262264102,Food,East,Catalog,2023-08-24,0,7,745,6.0
71.0,35652.69847202594,61.0,95.71291787844865,Electronics,North,Store,2023-11-19,1,7,1133,9.0
72.0,20273.249683302223,81.0,56.53033123119652,Home,South,Online,2023-02-01,1,2,1142,2.0
68.0,28750.0033742176,,371.82313756796856,Home,West,Store,2023-06-26,1,9,1204,7.0
57.0,25254.840915273133,67.0,37.80518428994752,Toys,West,Store,2023-04-29,1,2,814,10.0
32.0,80192.94023332851,46.0,82.97157232371663,Clothing,South,Online,2023-07-09,1,8,538,4.0
38.0,22706.975575202814,90.0,58.81268537486588,Clothing,West,Online,2023-04-12,1,3,346,10.0
64.0,26852.825802541294,95.0,10.254608371841881,Electronics,North,Store,2023-12-31,1,4,209,7.0
26.0,64461.7217210755,72.0,91.99746763602087,Home,South,Online,2023-03-20,1,11,583,9.0
70.0,23109.85597675442,43.0,139.88503255250143,Food,North,Online,2023-11-18,0,6,908,10.0
26.0,50948.464436746544,59.0,68.33883166486001,Toys,East,Store,2023-05-19,1,5,1616,1.0
27.0,47343.66078038602,46.0,113.49116299251742,Home,West,Store,2023-12-02,1,9,1803,5.0
69.0,40676.77977688199,72.0,116.43974099213732,Books,West,Store,2023-08-14,1,5,1950,6.0
74.0,14654.209247643652,35.0,129.9272039548226,Toys,East,Online,2023-09-23,0,4,1458,4.0
70.0,,,51.72553179012622,Clothing,East,Online,2023-11-29,1,6,1238,10.0
43.0,214603.418194855,92.0,48.838084625803624,Electronics,East,Store,2023-08-12,1,2,1345,6.0
58.0,36572.889124753914,51.0,155.54677668052003,Electronics,West,Store,2023-03-01,1,7,1823,1.0
52.0,15723.56940041296,4.0,33.91686428412899,Clothing,East,Store,2023-09-21,0,8,820,8.0
69.0,37170.9256697414,80.0,119.80614388782152,Food,South,Online,2023-02-17,1,3,729,6.0
42.0,80168.6734726023,77.0,761.6526589510318,Electronics,East,Online,2023-03-22,1,2,517,10.0
43.0,22200.050872848875,84.0,142.76165812142943,Clothing,South,Store,2023-10-24,1,3,1752,4.0
28.0,32757.28479135832,51.0,23.889362169221727,Clothing,South,Store,2023-01-08,1,9,1247,5.0
55.0,47692.20799497998,5.0,177.65051382395714,Electronics,North,Online,2023-12-15,1,6,1096,8.0
19.0,95076.61143681525,55.0,336.4637330241482,Clothing,South,Online,2023-09-06,1,2,472,2.0
24.0,67530.79442101617,20.0,66.99935118148454,Electronics,South,Catalog,2023-09-01,1,7,231,4.0
35.0,69807.33544932213,24.0,110.0623168327527,Clothing,East,Catalog,2023-06-14,1,6,1672,7.0
44.0,25822.078342109417,36.0,61.701683816149355,Electronics,West,Online,2023-12-13,0,3,1126,2.0
51.0,50087.92119731243,34.0,93.48662177325916,Sports,East,Online,2023-11-16,1,4,250,6.0
44.0,20382.446389261386,,76.28327267845282,Electronics,North,Online,2023-07-06,1,5,1655,9.0
34.0,71426.26086302567,,229.4461860680571,Sports,North,Online,2023-09-06,1,7,661,2.0
60.0,91215.09818444181,83.0,779.1957987834629,Food,West,Online,2023-05-07,1,6,1729,4.0
61.0,56539.27763659956,17.0,157.1523080580177,Food,South,Online,2023-03-29,1,3,857,10.0
68.0,27067.026468490756,5.0,31.761581221207813,Food,North,Store,2023-02-14,0,9,1786,10.0
71.0,30853.895620935262,89.0,1862.0499848825427,Clothing,West,Store,2023-10-09,1,4,417,5.0
41.0,154077.80306562132,18.0,265.84106009176793,Electronics,East,Store,2023-09-03,1,3,1586,10.0
42.0,274310.7144686228,55.0,1629.3042325832585,Home,East,Store,2023-08-06,1,6,1662,8.0
24.0,84119.63863335416,53.0,139.2504136900647,Books,East,Online,2023-01-15,1,4,1020,5.0
69.0,47625.00791269514,50.0,187.3032899957264,Toys,South,Online,2023-09-13,1,9,1940,5.0
23.0,27797.207395457146,72.0,105.44338049890985,Home,South,Catalog,2023-11-10,1,2,1017,10.0
70.0,12385.48842574163,91.0,366.3891093258775,Clothing,West,Store,2023-06-26,1,5,1921,9.0
41.0,,79.0,92.07437475031792,Food,North,Online,2023-12-01,1,7,1918,10.0
50.0,39061.03466834966,45.0,242.10570312318237,Home,East,Online,2023-08-03,1,7,1057,6.0
66.0,154080.07860170022,13.0,391.2722919483369,Sports,South,Catalog,2023-01-25,1,8,417,5.0
46.0,,16.0,515.9113176939703,Clothing,South,Online,2023-11-20,0,5,190,3.0
60.0,227706.97255089585,86.0,416.5234226869481,Books,North,Online,2023-10-19,1,6,683,1.0
39.0,49170.46530731737,84.0,53.32478443320704,Clothing,East,Catalog,2023-04-27,1,6,525,6.0
43.0,49131.879347616494,13.0,715.331579896347,Food,East,Store,2023-03-21,1,2,934,10.0
45.0,22596.31892239941,20.0,288.3742044743994,Toys,North,Store,2023-06-24,0,2,1141,
67.0,467124.0527881648,66.0,1007.3024508613939,Books,West,Online,2023-08-20,1,7,861,4.0
38.0,53020.8622576745,99.0,226.0772506569176,Home,West,Store,2023-11-11,1,7,219,8.0
66.0,76869.29826569965,47.0,126.67314474774683,Clothing,North,Store,2023-02-09,1,3,118,2.0
24.0,16603.058990873586,19.0,93.07244203225741,Electronics,North,Store,2023-06-20,0,5,1188,2.0
34.0,111907.13836565033,45.0,102.6674154726766,Electronics,West,Online,2023-04-27,1,5,523,4.0
37.0,48490.94793630836,37.0,538.1445952948856,Home,North,Catalog,2023-07-03,1,3,290,2.0
58.0,59076.18235014989,54.0,160.94325471157163,Food,East,Online,2023-03-22,1,4,907,6.0
66.0,30431.885133143915,6.0,196.7075061628269,Food,West,Online,2023-03-12,1,3,1066,8.0
37.0,17283.125319077164,,157.61289197140331,Food,West,Online,2023-05-20,0,2,1812,3.0
,38490.99904573518,4.0,76.10203986810865,Food,West,Store,2023-07-12,1,6,1439,3.0
39.0,42185.69408643447,86.0,17.342828323615333,Food,East,Store,2023-06-20,1,7,279,4.0
45.0,11987.951533475358,55.0,320.1277433815119,Books,North,Store,2023-04-11,1,4,1556,5.0
57.0,68502.69209480131,34.0,287.94734977641826,Electronics,South,Online,2023-03-11,1,5,625,3.0
66.0,80597.24180417201,,146.72265633001308,Sports,South,Catalog,2023-06-23,1,6,1961,6.0
24.0,20257.25542474241,7.0,49.88709194660084,Clothing,East,Online,2023-07-08,0,6,1682,5.0
18.0,16025.423674445658,3.0,916.7353993953265,Home,East,Online,2023-08-03,0,7,120,8.0
49.0,28499.188680497093,47.0,105.51446953458284,Books,North,Store,2023-01-25,0,5,1316,
30.0,37016.39040989241,97.0,190.23335477796624,Clothing,South,Online,2023-03-30,1,2,703,4.0
47.0,29397.44932963548,2.0,73.46812730587776,Electronics,West,Store,2023-05-11,0,6,1714,6.0
40.0,34588.12637451204,80.0,38.48549294547063,Electronics,East,Online,2023-07-15,1,8,1753,9.0
68.0,43355.20993970255,25.0,267.6373681896637,Electronics,South,Online,2023-11-15,1,7,1903,6.0
73.0,12153.650411312026,60.0,33.08868682430688,Home,West,Online,2023-10-13,1,5,423,10.0
36.0,13324.550277157845,79.0,186.61327512521413,Electronics,West,Online,2023-08-13,1,5,451,
,4114.109997688366,24.0,187.15613529785173,Electronics,North,Online,2023-12-15,0,8,215,8.0
47.0,77190.84823158979,15.0,48.435683057890394,Home,East,Online,2023-11-30,1,7,1621,4.0
46.0,36760.589636023484,95.0,40.59248621670652,Food,West,Store,2023-12-07,1,5,1540,6.0
66.0,83975.54505759865,14.0,68.68729831861998,Clothing,East,Online,2023-11-23,1,6,1993,7.0
62.0,14615.086605904573,54.0,79.23669249886558,Food,South,Store,2023-05-29,1,6,1266,
